,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
17169,65803,7,11,2,0,other,1,47,1.0,16,0,0,52,0
17170,74912,7,17,0,1,other,1,32,4.0,3,0,0,46,0
17171,67159,7,15,2,1,sourcing,2,35,4.0,8,0,0,47,0
17172,47450,4,10,2,1,other,1,37,1.0,7,0,0,59,0
17173,11545,4,24,0,1,other,1,26,3.0,3,0,0,63,0
17174,19871,7,19,0,1,sourcing,2,40,3.0,8,0,0,48,0
17175,62773,4,25,0,1,sourcing,1,33,1.0,5,0,0,59,0
17176,2973,7,6,0,1,sourcing,1,37,4.0,3,1,0,54,0
17177,70560,5,18,0,1,other,2,26,3.0,2,1,0,93,1
17178,12040,7,31,0,1,other,1,29,5.0,2,0,0,51,0
17179,3308,2,31,0,0,sourcing,2,30,4.0,6,0,0,46,0
17180,27963,4,11,0,0,other,1,29,4.0,6,1,0,58,0
17181,50911,4,11,2,1,sourcing,1,42,4.0,11,0,0,60,0
17182,30545,7,6,0,1,sourcing,1,35,5.0,9,0,0,50,0
17183,8118,1,11,0,1,sourcing,1,32,1.0,2,0,0,63,0
17184,58613,4,19,2,0,sourcing,1,35,3.0,3,0,0,64,0
17185,53771,4,4,0,1,other,3,32,5.0,5,1,0,60,0
17186,6697,4,0,2,1,sourcing,1,34,5.0,2,0,0,58,0
17187,45928,6,14,0,1,other,2,30,4.0,2,0,0,86,0
17188,68445,4,11,0,0,other,1,30,3.329255780917055,1,0,0,56,0
17189,43158,4,11,0,0,sourcing,1,58,3.0,28,1,0,58,0
17190,27769,8,11,0,1,other,2,29,2.0,7,1,0,78,0
17191,30811,1,11,2,1,other,1,36,4.0,4,1,0,59,0
17192,33050,0,31,2,1,sourcing,1,39,3.0,12,0,0,86,0
17193,43460,1,2,0,1,sourcing,1,27,3.0,2,0,0,63,0
17194,73695,5,14,0,1,sourcing,4,31,4.0,8,0,0,73,0
17195,72575,7,31,0,1,sourcing,1,22,3.329255780917055,1,0,0,50,0
17196,6898,1,14,0,1,other,1,30,5.0,3,1,0,57,0
17197,34046,0,24,0,1,other,1,27,1.0,2,0,0,81,0
17198,29200,7,1,0,1,sourcing,1,33,4.0,5,1,0,48,0
17199,5190,7,19,0,1,other,1,25,2.0,2,0,0,51,0
17200,49874,5,4,0,0,sourcing,1,28,4.0,5,1,0,73,0
17201,52764,5,11,0,0,sourcing,1,52,4.0,4,1,0,72,0
17202,12170,7,17,2,1,other,1,38,2.0,10,0,0,50,0
17203,6743,8,11,0,0,sourcing,1,39,3.0,7,0,0,81,0
17204,5404,6,11,2,1,other,2,34,3.0,8,0,0,85,0
17205,57400,4,25,0,1,other,1,26,3.329255780917055,1,1,0,57,0
17206,33091,8,24,0,1,sourcing,1,32,2.0,3,0,0,79,0
17207,23330,7,18,2,1,other,1,46,2.0,7,0,0,53,0
17208,25047,7,30,0,0,other,1,40,1.0,6,1,0,49,0
17209,44479,4,28,0,1,other,1,26,5.0,2,0,0,60,0
17210,69059,5,15,0,1,sourcing,1,27,3.329255780917055,1,0,0,69,0
17211,15172,5,14,0,1,sourcing,1,30,4.0,7,0,0,71,0
17212,15235,4,24,2,1,other,1,35,4.0,2,1,0,54,0
17213,29882,8,7,1,0,other,1,24,4.0,3,0,0,78,0
17214,40613,7,11,2,1,sourcing,1,36,5.0,5,1,0,49,0
17215,62712,1,11,0,1,sourcing,1,38,2.0,10,0,0,58,0
17216,49682,8,11,0,0,other,1,36,2.0,9,0,0,78,0
17217,8763,5,14,0,0,other,1,30,5.0,4,0,0,70,0
17218,56875,5,11,0,0,other,2,30,1.0,4,0,0,71,0
17219,9666,7,11,2,1,sourcing,2,37,1.0,7,0,0,46,0
17220,10164,7,10,0,1,sourcing,1,37,1.0,8,0,0,49,0
17221,16997,4,10,0,0,other,1,35,4.0,5,1,0,55,0
17222,54290,7,11,0,1,sourcing,1,59,1.0,16,0,0,50,0
17223,63225,5,11,2,1,sourcing,1,43,3.0,14,0,0,69,0
17224,51932,5,8,0,1,other,1,51,4.0,18,1,0,69,0
17225,74798,4,11,2,1,other,1,40,4.0,8,0,0,57,0
17226,25515,4,11,0,0,sourcing,1,35,3.0,3,0,0,59,0
17227,73472,4,19,0,1,sourcing,2,39,5.0,9,1,0,62,0
17228,6345,7,11,0,0,other,1,44,3.0,9,0,0,46,0
17229,72742,2,14,0,1,other,1,27,3.329255780917055,1,0,0,49,0
17230,50180,4,11,0,1,other,1,38,5.0,12,1,0,57,0
17231,21760,1,11,2,0,sourcing,1,40,5.0,6,1,0,65,0
17232,9555,4,11,0,1,other,1,56,3.0,17,0,0,61,0
17233,56761,7,24,0,1,other,1,36,2.0,11,0,0,48,0
17234,48339,7,4,0,0,sourcing,1,23,3.329255780917055,1,0,0,48,0
17235,53733,0,14,0,1,other,1,27,2.0,3,0,0,81,0
17236,19388,2,18,0,0,other,1,27,3.0,4,0,0,54,0
17237,69400,7,15,0,1,other,1,24,3.329255780917055,1,1,0,51,1
17238,68920,0,31,2,1,sourcing,1,39,5.0,7,1,0,87,0
17239,22567,7,11,0,0,other,1,26,1.0,2,0,0,47,0
17240,16858,5,18,0,0,other,2,33,3.0,4,0,0,70,0
17241,30148,5,14,0,0,other,1,30,5.0,4,0,0,84,1
17242,773,7,14,2,1,sourcing,1,44,3.0,16,1,0,47,0
17243,28309,0,23,0,1,other,1,31,3.0,3,0,0,85,0
17244,55885,4,10,0,1,other,1,34,5.0,3,1,0,58,0
17245,3442,2,24,0,0,sourcing,1,28,3.0,3,1,0,51,0
17246,70191,4,27,0,1,other,2,30,3.0,4,0,0,59,0
17247,4125,4,14,2,1,sourcing,2,36,3.0,4,1,0,60,0
17248,16282,7,6,2,1,sourcing,1,36,4.0,4,0,0,47,0
17249,65572,7,6,0,1,other,2,31,1.0,3,1,0,51,0
17250,30319,7,14,0,1,sourcing,1,23,1.0,2,0,0,50,0
17251,45914,7,11,0,1,sourcing,1,36,3.0,9,1,0,43,1
17252,24149,7,14,2,1,other,4,33,1.0,3,0,0,51,0
17253,30024,4,6,0,1,other,1,34,5.0,8,1,0,59,1
17254,63293,4,11,2,0,other,1,42,3.0,3,0,0,60,0
17255,45838,4,31,0,1,other,1,39,5.0,9,1,0,57,0
17256,69338,7,11,0,0,sourcing,1,29,2.0,4,1,0,48,0
17257,60461,7,32,2,1,sourcing,1,39,3.0,3,0,0,50,0
17258,15552,8,3,0,0,other,1,26,4.0,2,1,0,78,0
17259,13362,4,3,0,1,sourcing,1,29,3.0,4,0,0,58,0
17260,41880,7,33,2,1,sourcing,1,32,1.0,9,0,0,49,0
17261,48697,7,4,2,1,sourcing,1,30,4.0,2,1,0,65,1
17262,67114,7,5,2,1,other,1,45,3.0,7,0,0,54,0
17263,3281,7,24,0,1,sourcing,1,36,5.0,7,1,0,53,0
17264,39322,7,24,0,1,sourcing,2,37,2.0,2,0,0,48,0
17265,23926,4,15,2,1,other,1,37,3.0,4,0,0,59,0
17266,7234,4,6,2,1,other,1,36,2.0,4,0,0,57,0
17267,23445,7,15,0,1,other,1,27,3.329255780917055,1,0,0,47,0
17268,39091,5,14,2,0,sourcing,1,38,3.0,7,1,0,72,0
17269,50136,7,2,0,1,other,1,30,3.0,3,0,0,48,0
17270,4542,8,18,2,0,other,1,35,5.0,9,1,0,86,0
17271,61678,0,11,0,1,sourcing,2,44,3.0,10,0,0,85,0
17272,58718,5,4,0,0,sourcing,1,29,3.0,4,1,0,97,1
17273,25762,1,28,0,1,sourcing,1,28,3.329255780917055,1,0,0,58,0
17274,24034,0,24,2,1,other,1,33,4.0,3,0,0,84,0
17275,40035,8,11,0,1,other,1,37,1.0,12,1,0,78,1
17276,29432,5,14,0,0,sourcing,1,27,5.0,4,0,1,81,1
17277,77275,8,1,2,0,sourcing,1,39,4.0,7,1,0,78,0
17278,21444,7,4,2,1,other,2,40,3.0,8,0,0,49,0
17279,21811,8,11,0,0,other,1,55,5.0,16,0,0,77,0
17280,16482,8,14,0,0,other,1,36,3.0,3,0,0,81,0
17281,4502,7,31,0,1,other,1,30,1.0,4,1,0,49,1
17282,12416,1,11,2,1,other,1,42,4.0,11,0,0,60,0
17283,56437,0,31,0,1,other,2,30,4.0,4,0,0,88,0
17284,5075,4,11,0,1,other,1,25,4.0,2,0,0,58,0
17285,66918,4,18,0,1,other,1,28,3.0,2,0,0,60,0
17286,18438,8,11,0,1,sourcing,1,34,5.0,4,1,0,77,0
17287,21809,8,6,2,1,sourcing,1,38,3.0,4,1,0,85,0
17288,43080,8,19,0,1,sourcing,3,25,3.329255780917055,1,0,0,82,0
17289,30724,7,11,0,1,sourcing,1,37,3.0,5,1,0,52,0
17290,20633,4,11,2,1,other,1,42,1.0,2,0,0,63,0
17291,44784,8,11,2,1,other,1,43,1.0,15,0,0,83,0
17292,55058,7,1,0,1,other,1,27,4.0,4,0,0,64,1
17293,68131,0,13,0,1,sourcing,1,36,1.0,7,1,0,85,0
17294,43956,7,17,2,1,other,2,38,3.0,12,1,0,50,0
17295,10170,4,11,0,0,other,1,37,3.0,4,1,0,61,0
17296,72888,4,12,2,1,sourcing,1,33,3.0,4,0,0,59,0
17297,37692,4,31,0,0,sourcing,1,45,3.0,16,0,0,60,0
17298,22173,7,2,2,1,sourcing,3,42,3.0,2,0,0,56,0
17299,47080,4,25,0,1,sourcing,1,35,4.0,8,1,0,62,0
17300,57932,8,24,0,0,other,1,26,3.0,2,1,0,74,0
17301,33651,8,11,0,1,sourcing,1,29,1.0,4,0,0,78,0
17302,46941,7,28,0,1,other,1,34,5.0,9,0,0,53,0
17303,66942,5,6,0,0,other,1,44,1.0,7,0,0,70,0
17304,33877,7,11,0,1,other,1,23,4.0,2,0,0,47,0
17305,8049,2,31,2,1,sourcing,1,42,5.0,10,0,1,86,1
17306,24026,4,27,0,1,other,1,30,3.329255780917055,1,0,0,55,0
17307,22882,4,15,2,1,other,1,44,4.0,4,1,0,64,0
17308,74258,4,4,0,0,referred,1,30,5.0,6,1,0,61,0
17309,43725,0,11,0,1,other,1,39,5.0,11,1,0,89,0
17310,23871,4,28,2,1,other,1,31,5.0,7,1,0,57,1
17311,38590,1,14,0,1,other,3,29,1.0,2,0,0,60,0
17312,30349,7,33,2,1,other,1,38,1.0,10,0,0,51,0
17313,15146,2,4,0,0,other,1,26,3.329255780917055,1,1,0,46,0
17314,69935,7,11,0,1,other,1,23,3.329255780917055,1,1,0,50,0
17315,41058,5,20,0,0,sourcing,3,29,4.0,8,0,0,69,0
17316,15144,7,3,0,1,other,1,30,3.0,5,0,0,46,0
17317,20144,4,28,2,1,sourcing,2,33,2.0,7,0,0,57,0
17318,78143,0,14,0,1,referred,1,28,3.329255780917055,1,1,0,83,0
17319,77476,8,11,0,0,referred,2,37,5.0,4,1,1,83,1
17320,36650,7,15,2,1,other,1,40,4.0,6,0,0,60,1
17321,41807,5,31,0,1,other,1,32,3.0,10,0,0,76,0
17322,55526,0,21,0,1,other,2,30,1.0,7,0,0,83,0
17323,33914,6,14,0,0,other,2,28,4.0,2,0,0,86,0
17324,17749,1,7,0,1,sourcing,1,32,3.0,7,0,0,57,0
17325,66751,5,19,0,1,sourcing,3,30,3.0,6,0,0,69,0
17326,25782,2,11,0,0,sourcing,1,58,4.0,16,0,0,55,0
17327,71632,7,15,2,1,sourcing,1,38,3.0,3,1,0,50,0
17328,12973,4,18,0,0,sourcing,1,34,5.0,6,0,0,62,0
17329,33699,2,1,0,1,other,1,30,5.0,5,1,0,51,0
17330,9248,7,14,0,1,other,1,25,2.0,3,0,0,47,0
17331,2674,7,6,0,1,other,2,32,3.0,2,0,0,50,0
17332,45611,0,25,0,1,other,1,32,1.0,9,0,0,86,0
17333,32848,7,2,0,0,other,1,34,1.0,4,1,0,47,0
17334,59671,5,31,0,0,sourcing,1,29,3.0,2,1,0,66,0
17335,1767,8,11,0,1,other,1,36,2.0,5,0,0,82,0
17336,64686,5,31,2,0,other,1,33,4.0,5,0,0,73,0
17337,61152,8,31,2,0,sourcing,1,33,5.0,6,0,0,81,0
17338,73057,5,14,2,1,sourcing,1,50,4.0,3,0,0,64,0
17339,78276,8,24,2,0,other,1,37,5.0,5,1,0,82,0
17340,59553,7,14,0,1,sourcing,1,29,1.0,3,0,0,50,0
17341,24657,4,2,0,1,other,1,27,4.0,3,0,0,61,0
17342,1757,4,7,0,1,other,1,28,3.329255780917055,1,0,0,59,0
17343,21736,7,20,0,1,other,1,26,3.329255780917055,1,0,0,47,0
17344,39142,4,14,2,0,sourcing,1,60,4.0,4,1,0,59,0
17345,22494,8,11,0,0,other,1,44,2.0,15,0,0,78,0
17346,76094,0,19,0,1,other,1,31,5.0,4,1,0,85,0
17347,1405,7,31,0,1,other,2,31,3.0,4,0,0,45,0
17348,47221,2,14,2,1,other,1,42,3.0,12,0,0,46,0
17349,6506,4,4,2,1,sourcing,1,33,1.0,5,0,0,57,0
17350,37986,4,11,0,0,sourcing,1,29,5.0,6,0,0,56,0
17351,46346,4,20,2,1,sourcing,1,30,5.0,5,0,1,75,1
17352,51887,7,6,2,1,other,1,29,3.0,3,1,0,54,0
17353,25051,2,11,2,1,other,1,52,5.0,12,0,0,47,0
17354,51424,4,11,0,0,sourcing,1,28,3.329255780917055,1,1,0,68,0
17355,70541,7,12,0,1,other,1,29,3.329255780917055,1,1,0,51,0
17356,17205,0,14,2,1,sourcing,1,27,3.329255780917055,1,0,0,83,0
17357,3980,7,11,2,0,sourcing,1,40,3.0,3,1,0,48,1
17358,73715,4,28,0,1,sourcing,1,41,5.0,5,1,0,61,1
17359,57363,5,29,0,1,sourcing,1,32,3.0,4,0,0,71,0
17360,52400,7,23,0,1,other,1,25,1.0,2,0,0,51,0
17361,56338,0,31,0,0,sourcing,1,29,4.0,2,1,0,84,0
17362,30422,2,8,0,0,other,1,27,3.329255780917055,1,0,0,45,0
17363,12583,4,31,1,1,sourcing,2,26,5.0,2,0,0,54,0
17364,5660,7,31,0,0,other,1,33,5.0,8,0,0,49,0
17365,7865,7,14,0,1,other,1,44,3.0,6,1,0,45,0
17366,64340,4,11,0,0,sourcing,1,38,5.0,9,0,0,94,1
17367,51658,7,24,0,1,other,1,33,1.0,6,0,0,48,0
17368,71175,4,24,0,0,sourcing,2,39,3.0,11,1,0,62,0
17369,21075,5,11,0,1,other,1,56,3.0,17,0,0,69,0
17370,66724,4,18,0,1,other,1,33,5.0,5,0,0,56,0
17371,61778,7,27,0,1,other,1,28,3.0,2,0,0,51,0
17372,65759,1,11,0,1,other,1,39,4.0,14,0,0,58,0
17373,8861,8,4,2,1,sourcing,1,35,1.0,5,0,0,76,0
17374,52232,8,1,2,1,other,1,32,3.0,7,0,0,79,0
17375,1474,7,31,0,1,sourcing,1,52,3.0,3,0,0,49,0
17376,1281,7,14,0,1,other,2,34,3.0,4,1,0,50,0
17377,9148,4,11,0,0,other,1,47,3.0,15,0,0,60,0
17378,60179,4,28,0,0,sourcing,1,36,5.0,10,0,0,60,0
17379,44436,7,0,0,1,sourcing,1,33,1.0,8,0,0,48,0
17380,4311,8,11,0,1,other,1,50,1.0,7,0,0,79,0
17381,35039,7,2,0,1,sourcing,1,32,4.0,5,1,0,50,0
17382,56394,5,19,0,1,sourcing,2,30,3.0,2,0,0,70,0
17383,54131,0,24,2,1,other,3,34,3.0,10,0,0,82,0
17384,76521,5,15,0,0,other,1,33,5.0,4,1,0,66,1
17385,3562,5,13,2,1,other,1,36,3.0,4,1,0,70,0
17386,69681,5,11,2,1,other,1,39,4.0,10,0,0,68,0
17387,5015,7,1,2,1,other,1,36,5.0,10,0,0,47,0
17388,13018,7,11,0,1,sourcing,1,55,3.0,14,0,0,55,0
17389,9638,1,19,0,1,sourcing,1,24,3.329255780917055,1,1,0,60,1
17390,61793,5,11,0,0,sourcing,1,30,5.0,4,1,0,71,0
17391,1847,7,33,2,1,sourcing,1,27,3.0,3,0,0,53,0
17392,2673,2,31,0,1,other,2,32,5.0,4,0,0,49,0
17393,5786,6,14,2,1,other,1,31,3.0,5,0,0,83,0
17394,75611,4,5,0,1,other,1,38,5.0,4,1,0,60,1
17395,46345,7,4,0,1,other,1,27,3.0,3,1,0,47,0
17396,73419,0,14,0,1,sourcing,3,27,4.0,4,1,0,85,0
17397,53322,4,3,2,0,other,1,31,3.0,6,0,0,58,0
17398,45719,4,14,0,1,other,1,24,4.0,2,1,0,58,0
17399,15083,4,31,0,1,sourcing,1,32,3.0,6,0,0,59,0
17400,70897,4,4,2,1,other,1,40,3.0,5,0,1,72,1
17401,40927,7,6,0,1,other,2,32,4.0,5,0,0,52,0
17402,23700,5,4,0,1,sourcing,1,52,3.0,9,0,0,68,0
17403,536,0,12,0,1,sourcing,1,29,1.0,2,0,0,80,0
17404,51568,7,11,2,1,other,2,48,5.0,7,0,0,51,0
17405,7858,2,11,0,0,sourcing,1,45,4.0,3,1,0,46,0
17406,44543,2,11,0,1,other,1,60,3.0,4,1,0,47,0
17407,17435,4,12,0,1,sourcing,2,31,3.0,3,0,0,55,0
17408,38067,7,28,0,1,sourcing,4,35,3.0,8,0,0,48,0
17409,40307,8,14,0,0,referred,1,29,5.0,8,0,0,79,0
17410,36363,6,18,2,1,other,2,36,3.0,3,0,0,89,0
17411,68189,4,24,0,1,sourcing,1,32,5.0,2,1,0,60,0
17412,5047,7,28,2,1,other,2,38,4.0,3,0,0,47,0
17413,44602,8,29,0,1,sourcing,3,28,4.0,4,0,0,78,0
17414,56077,4,11,0,1,other,1,28,3.0,2,1,0,56,0
17415,23069,4,14,0,0,other,1,33,3.0,4,1,0,59,0
17416,67254,7,25,0,0,other,1,26,3.0,2,0,0,53,0
17417,55820,1,30,0,0,other,1,28,5.0,4,1,1,56,0
17418,2258,4,8,0,0,sourcing,2,33,5.0,2,1,0,60,0
17419,52229,2,11,2,1,sourcing,1,43,3.0,3,0,0,51,0
17420,40389,5,7,0,0,sourcing,1,37,4.0,4,1,0,64,0
17421,73776,8,31,2,1,sourcing,1,44,4.0,3,0,0,79,0
17422,56567,7,31,0,1,sourcing,1,26,3.0,3,0,0,49,0
17423,78105,4,14,2,1,referred,1,33,5.0,5,1,0,59,0
17424,12506,4,11,0,1,sourcing,2,43,5.0,13,1,0,57,0
17425,27046,5,11,0,1,sourcing,1,43,4.0,16,1,0,71,0
17426,46676,4,7,0,1,other,1,31,3.0,7,0,0,60,0
17427,30827,7,0,0,1,other,1,27,5.0,3,1,0,49,0
17428,17891,4,11,1,1,other,1,20,3.329255780917055,1,0,0,58,0
17429,27592,4,13,2,0,other,1,39,3.0,2,0,0,60,0
17430,71468,7,4,2,1,other,1,50,3.0,10,0,0,45,0
17431,28904,5,2,2,1,sourcing,1,32,2.0,5,0,0,67,0
17432,14027,8,6,0,0,sourcing,1,35,3.0,5,1,0,76,0
17433,31326,4,4,0,1,other,1,40,5.0,7,0,0,57,0
17434,10634,7,30,0,1,sourcing,1,48,3.0,3,0,0,47,0
17435,74043,7,12,0,1,sourcing,1,37,3.0,3,0,0,47,0
17436,57628,4,15,0,0,other,1,38,5.0,5,1,0,59,0
17437,31839,5,19,2,1,other,1,38,3.0,10,1,0,70,1
17438,42041,0,14,0,1,sourcing,1,28,5.0,2,1,0,82,0
17439,64692,1,31,0,1,other,1,29,4.0,2,0,0,61,0
17440,48049,5,11,2,0,other,3,50,3.0,13,0,0,69,0
17441,50887,3,11,0,0,other,1,37,3.0,8,0,0,62,0
17442,65847,8,14,0,0,other,2,26,4.0,4,0,0,79,0
17443,20963,3,18,0,1,other,1,32,4.0,6,0,0,61,0
17444,41458,7,7,0,1,other,1,53,2.0,17,0,0,48,0
17445,56794,7,30,0,1,sourcing,2,32,1.0,9,0,0,48,0
17446,6151,5,14,2,1,other,1,35,3.0,4,0,0,69,0
17447,68878,0,14,0,1,referred,3,28,4.0,4,0,0,86,0
17448,35291,5,31,0,0,other,2,33,3.0,9,1,0,75,0
17449,7896,4,7,0,1,sourcing,1,37,5.0,6,1,0,61,0
17450,62675,4,11,0,1,sourcing,1,40,5.0,6,0,0,58,0
17451,12101,4,11,1,1,other,1,24,3.329255780917055,1,0,0,56,0
17452,15843,8,31,1,1,sourcing,1,23,3.0,2,0,0,91,1
17453,15987,5,16,0,1,sourcing,1,27,4.0,3,0,0,69,0
17454,29340,7,21,0,0,sourcing,1,30,3.0,6,0,0,46,0
17455,19331,7,31,0,1,other,2,24,3.0,2,0,0,47,0
17456,51082,5,29,0,0,other,1,32,3.329255780917055,1,0,0,62,0
17457,65424,4,31,2,1,other,1,43,3.0,8,0,0,65,0
17458,40401,5,6,2,1,other,1,41,1.0,11,0,0,68,0
17459,33330,8,11,2,0,other,1,58,5.0,19,1,0,77,1
17460,735,8,19,2,1,other,1,44,3.0,8,0,0,81,0
17461,56740,8,24,0,0,sourcing,2,30,3.0,2,1,0,79,0
17462,20899,8,11,0,0,other,1,26,1.0,1,1,0,77,0
17463,28757,3,11,1,1,sourcing,1,26,5.0,2,0,0,61,0
17464,18969,4,14,0,1,sourcing,1,29,5.0,3,1,0,63,0
17465,17215,0,24,0,1,sourcing,2,30,4.0,9,0,0,88,0
17466,26057,4,6,2,0,other,2,37,4.0,9,0,0,63,0
17467,7982,7,0,0,1,other,1,29,4.0,6,0,0,49,0
17468,20569,7,11,0,1,sourcing,1,30,3.0,3,1,0,49,0
17469,9701,8,2,0,0,sourcing,1,29,4.0,8,1,0,78,0
17470,38198,7,4,0,1,other,3,27,3.329255780917055,1,0,0,45,0
17471,2436,0,16,0,1,other,1,33,3.0,4,0,0,83,0
17472,35565,7,5,0,1,other,1,33,5.0,6,0,0,48,0
17473,31225,5,15,2,1,other,1,37,2.0,3,1,0,67,0
17474,11541,5,4,0,0,other,1,40,3.0,9,0,0,69,0
17475,32827,0,24,0,1,sourcing,1,35,2.0,2,0,0,86,0
17476,49589,5,19,0,1,other,3,32,3.0,8,0,0,68,0
17477,54891,5,31,2,1,other,1,39,3.0,13,0,0,70,0
17478,50131,4,14,0,0,sourcing,1,34,5.0,6,1,0,54,0
17479,13953,4,31,2,1,other,1,44,1.0,6,0,0,61,0
17480,4116,0,20,0,0,other,1,32,3.0,6,1,0,90,0
17481,55206,0,28,0,1,other,1,39,5.0,6,0,0,84,1
17482,37217,8,29,0,1,other,1,26,2.0,4,0,0,79,0
17483,2203,7,27,0,1,other,1,27,5.0,6,0,0,55,0
17484,66571,0,20,2,1,other,1,31,3.0,7,0,0,85,0
17485,75490,5,11,0,1,other,1,31,5.0,7,0,0,85,1
17486,6615,7,31,2,1,sourcing,1,37,4.0,3,0,0,48,0
17487,32729,5,18,0,0,other,2,25,3.0,3,0,0,74,0
17488,49032,7,11,0,1,other,1,44,5.0,15,0,0,52,0
17489,44449,8,19,0,0,other,1,40,3.0,6,1,0,79,0
17490,59161,1,1,2,1,other,2,33,5.0,5,0,0,62,0
17491,48639,4,11,0,1,other,1,29,1.0,5,0,0,58,0
17492,20667,5,4,0,0,other,1,33,5.0,6,1,0,73,0
17493,43595,7,20,0,1,other,1,41,5.0,12,0,0,48,0
17494,17703,8,14,0,1,referred,1,29,3.0,3,0,0,79,0
17495,38780,4,24,2,1,other,1,36,3.0,3,1,0,53,0
17496,44003,8,11,2,1,sourcing,1,38,2.0,4,0,0,82,0
17497,19636,8,4,0,1,sourcing,1,29,2.0,5,1,0,79,0
17498,27729,6,24,2,1,other,1,34,3.0,5,1,0,80,0
17499,55220,7,24,0,1,sourcing,1,37,1.0,7,0,0,51,0
17500,48752,1,18,0,1,other,1,28,1.0,3,1,0,55,0
17501,39624,0,33,0,1,other,1,31,3.0,7,0,0,81,0
17502,22670,4,13,0,1,other,1,35,3.0,9,0,0,60,0
17503,16588,0,14,2,1,sourcing,2,40,3.0,9,0,0,85,0
17504,70883,7,11,0,1,sourcing,1,60,1.0,17,0,0,52,0
17505,57274,4,25,0,1,other,1,32,5.0,5,1,0,60,0
17506,712,7,5,0,1,sourcing,1,28,4.0,2,0,0,46,0
17507,12515,4,11,0,0,other,1,20,2.0,2,1,0,64,0
17508,27238,7,26,0,0,sourcing,1,31,3.0,9,0,0,51,0
17509,53933,8,11,0,1,other,3,29,3.329255780917055,1,0,0,77,0
17510,29526,0,14,0,1,other,1,27,3.329255780917055,1,0,0,80,0
17511,69147,7,7,0,1,sourcing,1,28,5.0,2,0,0,44,0
17512,72814,1,11,2,0,other,1,39,3.0,9,0,0,54,0
17513,72144,0,17,0,1,sourcing,2,30,3.0,4,0,0,86,0
17514,25897,7,18,0,0,other,1,26,3.0,2,1,0,46,0
17515,26309,4,6,0,1,other,1,35,3.0,7,1,0,59,0
17516,49746,8,10,2,1,other,1,41,1.0,11,0,0,80,0
17517,46382,7,14,0,1,other,1,46,3.0,5,0,0,47,0
17518,74486,5,11,2,1,sourcing,1,58,2.0,12,1,0,68,0
17519,6318,7,4,0,1,other,1,22,3.329255780917055,1,1,0,49,0
17520,21021,7,1,0,1,other,1,25,3.0,2,0,0,49,0
17521,62164,7,19,0,1,sourcing,2,32,4.0,2,0,0,47,0
17522,46534,8,4,2,0,other,3,35,3.0,7,0,0,82,0
17523,7025,5,6,2,1,other,1,52,1.0,5,0,0,68,0
17524,39226,4,11,2,1,other,1,57,3.0,3,1,0,63,0
17525,72488,8,11,2,0,sourcing,1,53,1.0,21,0,0,78,0
17526,64794,7,10,0,1,sourcing,1,30,5.0,4,0,0,50,0
17527,20758,7,2,0,1,sourcing,1,25,3.0,2,0,0,53,0
17528,8709,7,11,2,1,sourcing,1,56,1.0,17,0,0,46,0
17529,14911,7,20,0,1,other,1,30,1.0,9,0,0,47,0
17530,61195,2,7,0,1,other,1,27,3.329255780917055,1,0,0,51,0
17531,55449,7,11,0,0,other,1,36,4.0,3,0,0,47,0
17532,27976,1,20,2,1,sourcing,3,35,4.0,3,1,0,61,1
17533,43379,5,18,0,1,other,2,31,3.0,4,0,0,72,0
17534,66463,7,25,0,0,sourcing,2,32,2.0,6,0,0,49,0
17535,34358,0,28,0,1,sourcing,1,33,3.0,5,1,0,84,0
17536,62889,4,6,0,1,other,1,38,5.0,5,1,0,61,1
17537,3273,4,11,2,0,sourcing,1,33,4.0,2,0,0,59,0
17538,24160,3,14,2,1,other,1,38,3.0,7,1,0,54,0
17539,27236,7,31,2,1,other,6,34,4.0,8,0,0,47,0
17540,10335,5,6,2,0,other,1,41,5.0,13,1,1,67,0
17541,56556,4,11,0,1,sourcing,2,39,4.0,14,1,0,61,0
17542,71465,7,3,0,1,sourcing,1,28,3.0,4,0,0,46,0
17543,16776,0,24,0,1,other,1,29,5.0,5,1,0,85,0
17544,38775,0,14,0,1,sourcing,1,27,3.329255780917055,1,0,0,86,0
17545,64444,0,6,0,1,sourcing,1,29,3.329255780917055,1,1,0,80,0
17546,50466,7,29,2,1,other,1,32,4.0,6,1,0,48,0
17547,12856,7,24,0,0,other,1,31,2.0,4,0,0,50,0
17548,71897,7,6,0,1,other,1,27,3.0,2,1,1,47,0
17549,4861,7,4,0,0,other,1,29,3.0,5,0,0,49,0
17550,45356,5,4,0,0,sourcing,1,30,3.0,5,0,0,66,0
17551,75885,1,19,0,1,other,1,38,4.0,7,1,0,58,0
17552,20299,7,16,0,1,sourcing,1,27,4.0,2,0,0,45,0
17553,51034,7,14,0,1,sourcing,2,29,1.0,4,0,0,50,0
17554,21253,8,11,2,0,other,1,40,3.0,13,0,0,79,0
17555,65718,1,11,0,0,other,1,27,3.0,5,1,0,61,0
17556,76603,7,19,0,1,other,1,44,1.0,16,0,0,50,0
17557,54134,4,8,0,1,sourcing,1,28,2.0,3,0,0,61,0
17558,26993,8,11,1,1,sourcing,1,23,3.329255780917055,1,0,0,76,0
17559,28085,4,11,2,0,sourcing,2,59,3.0,31,0,0,62,0
